recap_id,game_id,text
766,100766,"Zaire Rutledge's late go-ahead jumper helped the Missoula Anchors put away the visiting Des Moines Vultures, 131-111, on March 28, 2026, after Missoula slipped behind by 5 points before pulling away. McAllister led the Missoula Anchors with a game-high 28 points, while Redmond answered with 22 for Des Moines. Missoula was up 69-59 at the half and eventually won it by 20, stretching their lead to a game-high 26 points; Leon Lambert dealt with foul trouble for the Des Moines Vultures."
767,100767,"Nico Delgado's late go-ahead bucket sent the Reno Ridgebacks past the visiting Providence Skylarks, 126-122, on March 28, 2026, after Reno rallied from a 4-point deficit in a game with 6 lead changes. Pruitt led the Reno Ridgebacks with 32 points, while Barnett answered with 22 for Providence, which had actually led 63-60 at the break. The final margin held at 4 points, with Reno's largest lead also topping out at 6; Ibrahim Gentry battled foul trouble for Reno, and Adrian Redmond for the Skylarks."
768,100768,"On March 29, 2026, the DES and the AUS met, with the Austin Sentinels on the road. The Austin Sentinels won, 125-106, over the Des Moines Vultures. Gallagher led the Austin Sentinels with 19 points. For the Des Moines Vultures, Hargrove scored a team-high 21 points. Heading into halftime, the Austin Sentinels led 59-56 through two quarters of play. The Austin Sentinels rallied back from a 4-point deficit to come away with the win. Emerson hit the go-ahead jumper late in the fourth quarter. Barnett, normally in the rotation for the Des Moines Vultures, did not play. Pemberton battled foul trouble for stretches of the game."
769,100769,"Chase Donnelly put the Tacoma Talons ahead for good late in the fourth as they held off the visiting Providence Skylarks, 109-106, on March 29, 2026, after briefly trailing by 1 point. Thackeray led the Tacoma Talons with 31 points, while Mercer answered with 19 for Providence. Tacoma was up 65-48 at halftime and stretched its lead to 19 points, with Vance grabbing 9 rebounds for Tacoma; Adrian Redmond battled foul trouble along the way for a Providence side that never quite closed the gap."
770,100770,"On March 29, 2026, the BUF and the TUL met, with the Tulsa Admirals on the road. The Buffalo Marshals came away with a 119-106 victory over the Tulsa Admirals. Redmond led the Buffalo Marshals with 23 points. Tulsa Admirals scorer Carver put up 22 points. It was even, 57-57, at the break following a back-and-forth opening half. At no point during the contest did the Buffalo Marshals trail. Redmond dished out a team-high 12 assists. Thornton picked up enough fouls during the game to be in foul trouble."
771,100771,"The Bakersfield Wranglers visited the Nashville Tempest on March 29, 2026. The Nashville Tempest topped the Bakersfield Wranglers, 115-111. Keller led the Nashville Tempest with 21 points. On the losing side, Brennan scored 34 points. The Bakersfield Wranglers led 53-51 at the half after two competitive quarters. The Nashville Tempest trailed by 2 points at one stage before pulling away for good. It was Abbott who put the Nashville Tempest ahead for good late in the fourth. From beyond the arc, the Nashville Tempest went 10-for-the-night. Wakefield and Rivera and Zimmer and Yates dealt with foul trouble over the course of the game."
772,100772,"On March 29, 2026, the Cincinnati Stallions traveled to face the Baton Rouge Falcons. The Cincinnati Stallions defeated the Baton Rouge Falcons by a score of 138-105. For the winners, Maddox scored 29 points. For the Baton Rouge Falcons, Thackeray scored a team-high 25 points. At the break, the Cincinnati Stallions were up 70-52 after the opening two quarters. The Cincinnati Stallions never trailed at any point in the game. Turnovers were an issue for the Baton Rouge Falcons, who had 17. The Cincinnati Stallions led by as many as 35 points at one stage of the game."
773,100773,"The Honolulu Miners hosted the Newark Mustangs on March 29, 2026. The Honolulu Miners won, 110-97, over the Newark Mustangs. Honolulu Miners scorer Sinclair finished with a game-high 35 points. Newark Mustangs scorer Sheffield put up 25 points. The Honolulu Miners held a 54-47 edge at the half of a closely contested game. After facing a 6-point deficit earlier in the game, the Honolulu Miners came all the way back. It was Nash who put the Honolulu Miners ahead for good late in the fourth. 26 bench points helped the Honolulu Miners. It was a back-and-forth affair, with 9 lead changes along the way."
774,100774,"On March 30, 2026, the BIR and the ELP met, with the El Paso Ospreys on the road. The El Paso Ospreys came away with a 123-118 victory over the Birmingham Foxes. Carver paced the El Paso Ospreys attack, scoring 32 points. Birmingham Foxes scorer Ashby put up 23 points. The El Paso Ospreys led 66-55 at the half after two competitive quarters. The El Paso Ospreys led wire-to-wire from the opening tip. Salazar provided the go-ahead points for the El Paso Ospreys in the closing minutes. Carver recorded a double-double at 32 points and 2 assists. Thackeray spent stretches of the game in foul trouble."
775,100775,"On the road on March 30, 2026, the ALB took on the AUS at the Austin Sentinels' arena. The Albany Condors topped the Austin Sentinels, 117-112. Easton topped all scorers for the Albany Condors with 30 points. Ocampo paced the Austin Sentinels with 23 points despite the loss. The Austin Sentinels took a 59-54 lead into the locker room at the break. Down by as many as 5 points during the game, the Albany Condors still found a way to win. Winslow provided the go-ahead points for the Albany Condors in the closing minutes. The final margin was 5 points. At one stretch of the game, the Albany Condors were ahead by 8 points."
776,100776,"On March 30, 2026, the Jacksonville Cobras welcomed the Tacoma Talons at home. The Jacksonville Cobras defeated the Tacoma Talons by a score of 126-110. Granger paced the Jacksonville Cobras attack, scoring 28 points. Vance scored 20 points to lead the Tacoma Talons. Heading into halftime, the Jacksonville Cobras led 68-53 through two quarters of play. After facing a 2-point deficit earlier in the game, the Jacksonville Cobras came all the way back. Granger delivered the decisive go-ahead score for the Jacksonville Cobras down the stretch. Thackeray (JAC), a rotation regular, did not appear in the box score. There were 15 lead changes over the course of the game."
777,100777,"On March 30, 2026, the Columbus Voyagers traveled to face the Missoula Anchors. The Missoula Anchors defeated the Columbus Voyagers by a score of 130-99. McAllister topped all scorers for the Missoula Anchors with 23 points. On the losing side, Sinclair scored 36 points. The Missoula Anchors led 64-51 at the half after two competitive quarters. Down by as many as 5 points during the game, the Missoula Anchors still found a way to win. The go-ahead bucket late in the game came from Mercer of the Missoula Anchors. Oakley paced the glass work with 15 boards. Foul trouble limited Kirby for parts of the game."
778,100778,"On the road on March 30, 2026, the GRA took on the ALE at the Albuquerque Lancers' arena. The ALE beat the GRA, 129-114. Salazar paced the Albuquerque Lancers attack, scoring 41 points. Blackwood scored 23 points to lead the Grand Rapids Drifters. The Grand Rapids Drifters led 64-57 at the half after two competitive quarters. Down by as many as 13 points during the game, the Albuquerque Lancers still found a way to win. It was Dalton who put the Albuquerque Lancers ahead for good late in the fourth. Emerson dished out a team-high 10 assists. The Albuquerque Lancers led by as many as 19 points at one stage of the game."
779,100779,"The Anchorage Herons visited the Cheyenne Pioneers on March 30, 2026. The final score was Anchorage Herons 128, Cheyenne Pioneers 125. Fairbanks paced the Anchorage Herons attack, scoring 45 points. Cheyenne Pioneers scorer Kirby put up 36 points. At the break, the Cheyenne Pioneers were up 64-58 after the opening two quarters. The Anchorage Herons erased a 6-point hole along the way to close out the win. Sinclair hit the go-ahead jumper late in the fourth quarter. The Anchorage Herons hit 16 three-pointers. The lead changed hands 1 times during the course of the game."
780,100780,"On the road on March 31, 2026, the REN took on the PRO at the Providence Skylarks' arena. The Providence Skylarks topped the Reno Ridgebacks, 116-99. For the winners, Boone scored 18 points. Reno Ridgebacks scorer Rutledge put up 20 points. The Providence Skylarks held a 55-50 edge at the half of a closely contested game. After facing a 6-point deficit earlier in the game, the Providence Skylarks came all the way back. Barnett delivered the decisive go-ahead score for the Providence Skylarks down the stretch. The Reno Ridgebacks gave the ball away 15 times. Redmond and Garner and Farrell and Maddox dealt with foul trouble over the course of the game."
781,100781,"On March 31, 2026, the ELP and the TAC met, with the Tacoma Talons on the road. The TAC beat the ELP, 115-113. For the winners, Marlow scored 26 points. On the losing side, Sinclair scored 30 points. At halftime, the El Paso Ospreys were ahead 58-57 following the first two periods. The Tacoma Talons erased a 9-point hole along the way to close out the win. Marlow provided the go-ahead points for the Tacoma Talons in the closing minutes. Reserves for the Tacoma Talons scored 25 points. At one stretch of the game, the Tacoma Talons were ahead by 5 points."
782,100782,"The Spokane Outlaws visited the Albany Condors on March 31, 2026. The Albany Condors came away with a 119-109 victory over the Spokane Outlaws. Easton led the Albany Condors with 31 points. Spokane Outlaws scorer Ellison-Reyes put up 33 points. The score was knotted at 60-60 heading into halftime after two close quarters. The Albany Condors overcame a 5-point deficit at one stage to win the game. Rutledge came up with the go-ahead basket in the final stretch of the game. Boone recorded a double-double at 19 points and 7 assists. The game featured 9 lead changes before it was finally decided."
